#{"t_start": 1518620743.5484676, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
329.0,2019,64588.046435
425.0,2422,64847.004687
44.0,1222,64976.643723
396.0,2059,65196.952823
420.0,3356,65555.461707
177.0,1738,65742.418717
327.0,2181,65975.790423
401.0,1979,66187.51962
350.0,2010,66402.577081
385.0,1998,66614.542305
329.0,2163,66845.661119
411.0,3967,67268.639061
408.0,2579,67546.244615
381.0,1943,67752.224394
407.0,2544,68023.58062
410.0,2717,68313.367529
421.0,3321,68669.339943
436.0,3328,69031.572669
421.0,2581,69311.420615
240.0,1495,69470.314594
359.0,1861,69668.180228
433.0,2834,69974.676584
381.0,2377,70229.306975
301.0,2378,70483.516242
388.0,2198,70723.029902
